grid_id	x	y	agb_ton_ha
750	576926.1406	1479654.24699999	10.68
751	577233.731799999	1479652.80099999	9.94999999999999
752	577541.3231	1479651.35899999	11.48
753	577848.9146	1479649.921	9.17
754	578156.506399999	1479648.486	9.43
755	578464.0984	1479647.054	9.4
756	578771.6907	1479645.62599999	9.52999999999999
757	579079.2831	1479644.202	17.51
758	579386.875899999	1479642.78099999	28.1099999999999
759	579694.4688	1479641.364	28.09
760	580002.062	1479639.94999999	15.99
761	580309.6554	1479638.539	15.8599999999999
762	580617.248999999	1479637.13299999	13.3599999999999
763	580924.842799999	1479635.729	9.52
764	581232.436899999	1479634.33	20.7199999999999
765	581540.031199999	1479632.93399999	26.78
766	581847.6258	1479631.54099999	17.0599999999999
767	582155.2206	1479630.152	12.1099999999999
768	582462.815599999	1479628.766	6.71
769	582770.4109	1479627.384	14.68
772	566469.758	1480011.128	11.77
773	566777.3384	1480009.563	9.53999999999999
774	567084.918999999	1480008.00099999	9.71
775	567392.499799999	1480006.44299999	9.11999999999999
776	567700.080799999	1480004.888	11.63
777	568007.662	1480003.337	9.11999999999999
778	568315.2434	1480001.789	12.72
779	568622.824999999	1480000.245	19.8099999999999
780	568930.406799999	1479998.705	18.9499999999999
781	569237.9888	1479997.16699999	13.51
782	569545.571099999	1479995.634	12.33
783	569853.1535	1479994.104	10.39
784	570160.7362	1479992.577	17.71
785	570468.319	1479991.054	12.14
786	570775.902099999	1479989.53499999	17.57
787	571083.485299999	1479988.019	13.6099999999999
788	571391.0688	1479986.506	19.68
789	571698.652499999	1479984.99799999	16.78
790	572006.2364	1479983.492	17.4699999999999
791	572313.8205	1479981.98999999	16.16
792	572621.404899999	1479980.492	30.69
793	572928.989399999	1479978.99699999	15.2799999999999
794	573236.5742	1479977.506	16.59
795	573544.159199999	1479976.01799999	21.0599999999999
796	573851.744399999	1479974.53399999	21.0599999999999
797	574159.329799999	1479973.054	21.8799999999999
798	574466.9154	1479971.577	16.8799999999999
799	574774.5012	1479970.10299999	24.1099999999999
800	575082.0873	1479968.63299999	19.1
801	575389.6735	1479967.16599999	17.8299999999999
802	575697.260099999	1479965.70299999	19.68
803	576004.8468	1479964.24399999	19.8799999999999
804	576312.433799999	1479962.78799999	11.75
805	576620.0209	1479961.33599999	11.49
806	576927.608299999	1479959.887	13.91
807	577235.1959	1479958.441	13.16
808	577542.7837	1479956.999	9.21
809	577850.371799999	1479955.56099999	12.27
810	578157.9601	1479954.12599999	11.72
811	578465.548599999	1479952.695	10.84
812	578773.137299999	1479951.26699999	14.77
813	579080.726299999	1479949.843	27.1999999999999
814	579388.3155	1479948.42299999	27.93
815	579695.905	1479947.00499999	9.68
816	580003.494599999	1479945.59199999	11.18
817	580311.084499999	1479944.182	17.52
818	580618.6746	1479942.77499999	19.4899999999999
819	580926.264899999	1479941.37199999	10.47
820	581233.855499999	1479939.97299999	16.17
821	581541.446299999	1479938.577	15.33
822	581849.0374	1479937.18399999	17.9899999999999
823	582156.6286	1479935.796	12.58
824	582464.220199999	1479934.40999999	8.61999999999999
825	582771.812	1479933.02799999	7.17
828	566471.3447	1480316.75799999	20.1
829	566778.9216	1480315.19299999	7.65
830	567086.498699999	1480313.631	8.88
831	567394.076	1480312.073	8.41
832	567701.653399999	1480310.51799999	14.74
833	568009.231099999	1480308.96699999	9.11999999999999
834	568316.809	1480307.41999999	12.72
835	568624.3871	1480305.87599999	19.8099999999999
836	568931.9655	1480304.33499999	18.9499999999999
837	569239.543999999	1480302.79799999	13.51
838	569547.122699999	1480301.26499999	12.33
839	569854.701699999	1480299.735	10.39
840	570162.280799999	1480298.209	15.99
841	570469.8601	1480296.68599999	13.22
842	570777.439699999	1480295.16699999	16.55
843	571085.019399999	1480293.651	16.46
844	571392.599399999	1480292.13899999	15.6999999999999
845	571700.1796	1480290.62999999	16.68
846	572007.76	1480289.125	14.99
847	572315.340699999	1480287.624	15.74
848	572622.9215	1480286.12599999	18.92
849	572930.502499999	1480284.631	12.9
850	573238.0838	1480283.13999999	7.89
851	573545.6652	1480281.652	19.19
852	573853.2469	1480280.16899999	19.19
853	574160.8288	1480278.688	22.3
854	574468.4109	1480277.21099999	23.51
855	574775.9932	1480275.73799999	24.14
856	575083.575799999	1480274.26799999	20.0599999999999
857	575391.158599999	1480272.80199999	12.43
858	575698.741599999	1480271.33899999	18.27
859	576006.324799999	1480269.87999999	19.9499999999999
860	576313.9083	1480268.424	12.27
861	576621.4919	1480266.972	10.71
862	576929.075799999	1480265.523	8.14
863	577236.659899999	1480264.07799999	9.38
864	577544.244199999	1480262.63599999	11.94
865	577851.828699999	1480261.198	16.35
866	578159.4135	1480259.76399999	17.53
867	578466.998499999	1480258.333	15.69
868	578774.5838	1480256.905	17.5799999999999
869	579082.169299999	1480255.48099999	20.12
870	579389.755	1480254.06099999	26.66
871	579697.340899999	1480252.644	13.58
872	580004.927	1480251.23099999	9.23
873	580312.5134	1480249.82099999	17.9699999999999
874	580620.099999999	1480248.414	16.8999999999999
875	580927.6868	1480247.012	14.72
876	581235.2739	1480245.61199999	23.98
877	581542.8612	1480244.21699999	16.66
878	581850.448699999	1480242.824	12.81
879	582158.0365	1480241.43599999	9.19
880	582465.624599999	1480240.05099999	9.67
882	566165.358	1480623.952	14.6199999999999
883	566472.931199999	1480622.38299999	20.1
884	566780.504599999	1480620.81899999	7.65
885	567088.078199999	1480619.25699999	8.88
886	567395.6519	1480617.699	8.41
887	567703.225899999	1480616.145	14.74
888	568010.800099999	1480614.594	17.3099999999999
889	568318.3745	1480613.047	21.05
890	568625.949099999	1480611.503	12.85
891	568933.5239	1480609.96299999	19.0399999999999
892	569241.099	1480608.42599999	11.1099999999999
893	569548.6742	1480606.89299999	14.55
894	569856.249599999	1480605.36299999	12.91
895	570163.825199999	1480603.837	8.91
896	570471.400999999	1480602.31499999	9.94999999999999
897	570778.9771	1480600.796	8.44
898	571086.5533	1480599.28	15.97
899	571394.129799999	1480597.76799999	17.3799999999999
900	571701.706499999	1480596.26	13.38
901	572009.283399999	1480594.75499999	12.57
902	572316.860499999	1480593.253	14.83
903	572624.437799999	1480591.75499999	16.32
904	572932.015299999	1480590.26099999	11.6199999999999
905	573239.5931	1480588.77	10.6999999999999
906	573547.170999999	1480587.283	17.0
907	573854.749199999	1480585.799	17.0
908	574162.327599999	1480584.31899999	15.81
909	574469.906199999	1480582.84199999	15.63
910	574777.484999999	1480581.36899999	14.1
911	575085.064099999	1480579.89999999	16.42
912	575392.643399999	1480578.43399999	10.77
913	575700.2229	1480576.97099999	13.85
914	576007.8026	1480575.512	16.5799999999999
915	576315.382499999	1480574.056	8.10999999999999
916	576622.9627	1480572.604	9.33
917	576930.542999999	1480571.15599999	8.21
918	577238.1236	1480569.71099999	9.89
919	577545.7044	1480568.27	13.09
920	577853.285499999	1480566.83199999	15.6199999999999
921	578160.8667	1480565.398	12.56
922	578468.4483	1480563.96699999	14.67
923	578776.03	1480562.54	19.94
924	579083.611999999	1480561.11599999	18.5799999999999
925	579391.194099999	1480559.69599999	29.8599999999999
926	579698.7765	1480558.279	11.94
927	580006.359199999	1480556.86599999	11.9
928	580313.942	1480555.456	13.1199999999999
929	580621.525099999	1480554.05	16.0399999999999
930	580929.108499999	1480552.648	17.1999999999999
931	581236.692	1480551.24799999	16.76
932	581544.275799999	1480549.85299999	18.23
933	581851.8599	1480548.46099999	17.05
934	582159.4442	1480547.073	12.1099999999999
935	582467.0287	1480545.688	19.4499999999999
937	566166.947799999	1480929.574	17.5399999999999
938	566474.517499999	1480928.006	16.71
939	566782.087399999	1480926.441	13.66
940	567089.6574	1480924.87999999	14.4
941	567397.2277	1480923.32199999	19.7399999999999
942	567704.798199999	1480921.76799999	13.6999999999999
943	568012.3689	1480920.21699999	9.73
944	568319.9398	1480918.66999999	13.93
945	568627.510899999	1480917.127	17.94
946	568935.082199999	1480915.587	14.74
947	569242.6537	1480914.05	8.84
948	569550.225399999	1480912.51699999	21.8799999999999
949	569857.797299999	1480910.98799999	8.67
950	570165.369399999	1480909.462	11.81
951	570472.941699999	1480907.93999999	17.3799999999999
952	570780.514199999	1480906.421	18.4499999999999
953	571088.087	1480904.90599999	19.42
954	571395.66	1480903.394	16.52
955	571703.2332	1480901.88599999	9.0
956	572010.8066	1480900.381	13.69
957	572318.3802	1480898.87999999	11.47
958	572625.954	1480897.38199999	13.0
959	572933.528	1480895.888	15.18
960	573241.102199999	1480894.397	12.25
961	573548.6766	1480892.90999999	9.56
962	573856.2513	1480891.42699999	15.08
963	574163.8262	1480889.94699999	15.08
964	574471.4013	1480888.46999999	15.59
965	574778.976699999	1480886.99699999	13.24
966	575086.5522	1480885.52799999	14.34
967	575394.128	1480884.06199999	10.85
968	575701.703899999	1480882.6	15.2799999999999
969	576009.280099999	1480881.141	23.67
970	576316.856499999	1480879.68599999	7.9
971	576624.433199999	1480878.23399999	12.4
972	576932.01	1480876.786	17.1299999999999
973	577239.5871	1480875.341	16.1299999999999
974	577547.1644	1480873.89999999	20.1099999999999
975	577854.741999999	1480872.462	30.51
976	578162.3198	1480871.02799999	20.67
977	578469.8978	1480869.597	23.28
978	578777.476	1480868.16999999	19.8799999999999
979	579085.0544	1480866.74699999	12.47
980	579392.633099999	1480865.327	9.0
981	579700.212	1480863.90999999	8.78999999999999
982	580007.7911	1480862.49799999	9.74
983	580315.370499999	1480861.08799999	11.19
984	580622.9501	1480859.682	11.99
985	580930.529899999	1480858.28	19.76
986	581238.109999999	1480856.881	20.43
987	581545.6903	1480855.486	17.1099999999999
988	581853.2708	1480854.094	12.8699999999999
989	582160.8516	1480852.706	9.85
990	582468.432499999	1480851.32099999	12.0399999999999
993	566476.1036	1481233.625	12.8599999999999
994	566783.669899999	1481232.06	10.21
995	567091.236499999	1481230.499	10.19
996	567398.8033	1481228.942	18.4499999999999
997	567706.3702	1481227.388	11.39
998	568013.9375	1481225.837	9.03999999999999
999	568321.504799999	1481224.29099999	11.4
1000	568629.072399999	1481222.74699999	12.9
1001	568936.6402	1481221.20699999	9.47
1002	569244.208199999	1481219.671	9.67
1003	569551.776399999	1481218.138	10.15
1004	569859.344799999	1481216.60899999	9.64
1005	570166.913399999	1481215.083	12.68
1006	570474.482199999	1481213.56099999	19.41
1007	570782.051199999	1481212.043	19.1299999999999
1008	571089.620499999	1481210.52799999	17.76
1009	571397.189999999	1481209.016	13.64
1010	571704.759599999	1481207.50799999	11.94
1011	572012.329499999	1481206.003	10.73
1012	572319.8996	1481204.502	15.63
1013	572627.4699	1481203.00499999	10.44
1014	572935.0404	1481201.51099999	10.1199999999999
1015	573242.611099999	1481200.02099999	9.97
1016	573550.182	1481198.53399999	15.16
1017	573857.7532	1481197.05099999	22.16
1018	574165.3246	1481195.57099999	22.16
1019	574472.896199999	1481194.09499999	19.84
1020	574780.467999999	1481192.62199999	19.8799999999999
1021	575088.040099999	1481191.15299999	11.8599999999999
1022	575395.6123	1481189.68699999	10.25
1023	575703.1848	1481188.225	17.73
1024	576010.7574	1481186.766	16.44
1025	576318.3303	1481185.31099999	10.6999999999999
1026	576625.9035	1481183.86	13.46
1027	576933.476799999	1481182.412	13.51
1028	577241.050399999	1481180.96699999	12.8599999999999
1029	577548.624199999	1481179.526	21.32
1030	577856.1983	1481178.08899999	23.3099999999999
1031	578163.7726	1481176.655	32.2
1032	578471.346999999	1481175.225	18.8299999999999
1033	578778.921699999	1481173.79799999	16.27
1034	579086.4967	1481172.375	12.33
1035	579394.0718	1481170.955	10.3
1036	579701.6472	1481169.539	16.75
1037	580009.222799999	1481168.12599999	25.6499999999999
1038	580316.7987	1481166.71699999	22.39
1039	580624.374799999	1481165.31099999	15.35
1040	580931.951099999	1481163.90899999	11.92
1041	581239.527699999	1481162.51099999	13.83
1042	581547.1045	1481161.11499999	13.39
1043	581854.681499999	1481159.72399999	11.58
1044	582162.2587	1481158.33599999	13.42
1045	582469.8362	1481156.952	11.77
1048	566477.689499999	1481539.23999999	7.96
1049	566785.2523	1481537.67599999	10.25
1050	567092.815399999	1481536.11499999	11.1199999999999
1051	567400.3786	1481534.55799999	9.46
1052	567707.942099999	1481533.00399999	14.81
1053	568015.5058	1481531.45399999	19.85
1054	568323.069699999	1481529.90699999	17.26
1055	568630.6337	1481528.364	11.48
1056	568938.197999999	1481526.824	10.2899999999999
1057	569245.762499999	1481525.28799999	8.8
1058	569553.3272	1481523.756	14.41
1059	569860.8921	1481522.22699999	11.49
1060	570168.457199999	1481520.70099999	15.73
1061	570476.022499999	1481519.179	17.05
1062	570783.587999999	1481517.661	15.5399999999999
1063	571091.153799999	1481516.14599999	10.5399999999999
1064	571398.7197	1481514.635	9.97
1065	571706.2859	1481513.127	12.42
1066	572013.852199999	1481511.62299999	10.6199999999999
1067	572321.418799999	1481510.12199999	11.5299999999999
1068	572628.9856	1481508.625	8.61999999999999
1069	572936.5526	1481507.131	13.15
1070	573244.119799999	1481505.641	16.68
1071	573551.6872	1481504.154	22.64
1072	573859.2549	1481502.671	20.76
1073	574166.822799999	1481501.191	20.76
1074	574474.390899999	1481499.715	15.0399999999999
1075	574781.9592	1481498.243	20.2199999999999
1076	575089.527699999	1481496.77399999	6.71
1077	575397.0964	1481495.30899999	9.82
1078	575704.6654	1481493.847	18.02
1079	576012.234599999	1481492.388	14.14
1080	576319.8039	1481490.93299999	22.19
1081	576627.3736	1481489.482	14.26
1082	576934.943399999	1481488.03399999	13.1099999999999
1083	577242.5135	1481486.59	17.0599999999999
1084	577550.0838	1481485.14899999	23.6099999999999
1085	577857.654399999	1481483.712	28.0399999999999
1086	578165.2251	1481482.279	24.1499999999999
1087	578472.7961	1481480.84799999	9.69999999999999
1088	578780.367199999	1481479.422	7.99
1089	579087.9387	1481477.999	13.4499999999999
1090	579395.510299999	1481476.57899999	15.92
1091	579703.082199999	1481475.16299999	14.39
1092	580010.6543	1481473.75099999	20.6299999999999
1093	580318.226699999	1481472.34199999	18.0799999999999
1094	580625.799299999	1481470.93699999	12.72
1095	580933.3721	1481469.53499999	16.91
1096	581240.9451	1481468.13599999	10.33
1097	581548.518399999	1481466.742	15.08
1098	581856.091899999	1481465.35	12.35
1099	582163.665599999	1481463.96299999	11.31
1100	582471.239599999	1481462.57799999	9.44999999999999
1104	566786.834499999	1481843.28799999	12.42
1105	567094.3941	1481841.72799999	14.66
1106	567401.953899999	1481840.171	8.53999999999999
1107	567709.513799999	1481838.617	9.38
1108	568017.074	1481837.067	14.2799999999999
1109	568324.6343	1481835.52099999	24.91
1110	568632.1949	1481833.97799999	18.19
1111	568939.7556	1481832.438	9.85999999999999
1112	569247.3166	1481830.902	11.7899999999999
1113	569554.8778	1481829.37	18.48
1114	569862.439099999	1481827.841	9.34
1115	570170.000699999	1481826.316	17.5
1116	570477.562599999	1481824.79399999	12.57
1117	570785.124599999	1481823.276	10.43
1118	571092.6868	1481821.76099999	16.01
1119	571400.249199999	1481820.25	9.92
1120	571707.811899999	1481818.742	6.52
1121	572015.3747	1481817.23799999	10.1199999999999
1122	572322.937799999	1481815.73799999	15.3599999999999
1123	572630.501099999	1481814.24099999	14.16
1124	572938.064499999	1481812.74699999	12.8
1125	573245.628299999	1481811.25699999	18.62
1126	573553.1922	1481809.77099999	25.41
1127	573860.756399999	1481808.28799999	15.6099999999999
1128	574168.3207	1481806.80899999	15.6099999999999
1129	574475.885299999	1481805.333	24.4699999999999
1130	574783.4501	1481803.861	16.42
1131	575091.015099999	1481802.39199999	11.67
1132	575398.5803	1481800.92699999	16.19
1133	575706.1458	1481799.465	19.76
1134	576013.7114	1481798.00699999	22.3
1135	576321.277299999	1481796.55199999	8.03999999999999
1136	576628.8434	1481795.101	8.4
1137	576936.4098	1481793.654	11.2799999999999
1138	577243.9764	1481792.20999999	29.26
1139	577551.543199999	1481790.769	29.6099999999999
1140	577859.110199999	1481789.33199999	24.6499999999999
1141	578166.6774	1481787.89899999	12.52
1142	578474.2449	1481786.469	12.5399999999999
1143	578781.8125	1481785.04199999	16.41
1144	579089.3804	1481783.62	18.92
1145	579396.9486	1481782.19999999	20.0599999999999
1146	579704.516999999	1481780.78499999	14.98
1147	580012.085599999	1481779.37199999	11.58
1148	580319.654399999	1481777.96399999	12.55
1149	580627.223499999	1481776.55799999	20.0799999999999
1150	580934.7928	1481775.15699999	15.35
1151	581242.3623	1481773.759	15.4
1152	581549.932099999	1481772.364	17.1999999999999
1153	581857.5021	1481770.97299999	18.14
1154	582165.072299999	1481769.58599999	19.8099999999999
1155	582472.6428	1481768.202	10.2799999999999
1158	566788.416599999	1482148.897	6.86
1159	567095.972599999	1482147.337	8.19
1160	567403.5289	1482145.78	13.33
1161	567711.0853	1482144.226	11.14
